title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
SPESIAL! RUMAH CANTIK 2LT DEKAT PEMANCINGAN KADISOKA,1200000000,Rumah,115,120,4,4,2,SHM - Sertifikat Hak Milik,"Gondomanan, Yogyakarta Kota, Yogyakarta D.I.",Perumahan kadisoka,https://www.olx.co.id/item/rumah-lantai-2-di-kadisoka-iid-867278973
"DISKON BELASAN SAMPAI PULUHAN JUTA, BISA KPR",359357359,Rumah,142,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-rumah-siap-bangun-kawasan-umy-bisa-kpr-iid-867272892
Villa Joglo Mewah Ada Private Pool Dekat Candi Prambanan Jogja,1200000000,Rumah,379,135,3,3,1,SHM - Sertifikat Hak Milik,"Kraton, Yogyakarta Kota, Yogyakarta D.I.",2 menit dari candi Prambanan,https://www.olx.co.id/item/rumah-joglo-mewah-prambanan-ada-private-poolnya-iid-867272688
Rumah Murah 300jtan dalam cluster dekat Kampus UMY,380000255,Rumah,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Banguntapan,https://www.olx.co.id/item/rumah-cantik-murah-yogyakarta-iid-867271964
"Rumah Murah Minimalis dalam Perum di Condongcatur dekat UPN, UGM Jogja",750000000,Rumah,84,75,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Dero, Condongcatur, Depok, Sleman",https://www.olx.co.id/item/type-7584-strategis-dkt-amikom-dan-upn-iid-867270861
"DESAIN MEWAH ARTISTIK MAGUWOHARJO UTARA JOGJABAY DKAT UPN, UGM,GEJAYAN",3400000000,Rumah,327,327,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Dekat Stadion Maguwoharjo Sleman Yogya Wedomartani Ngemplak Sleman WA/TLP 0856--4344--8988,https://www.olx.co.id/item/jual-rumah-mewah-desain-artistik-di-dekat-stadion-maguwoharjo-sadhar-iid-864772213
"DISKON BELASAN SAMPAI PULUHAN JUTA, BISA KPR",359357359,Rumah,144,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-rumah-siap-bangun-kawasan-umy-bisa-kpr-iid-867270153
"DISKON BELASAN SAMPAI PULUHAN JUTA, BISA KPR",359357359,Rumah,85,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-rumah-siap-bangun-kawasan-umy-bisa-kpr-iid-867267972
Rumah Murah bergaya Scandinavian 20 menit dari Tugu Jogja,300000000,Rumah,81,36,2,1,2,SHM - Sertifikat Hak Milik,"Kraton, Yogyakarta Kota, Yogyakarta D.I.",Sedayu Dekat Jalan Raya Yogya,https://www.olx.co.id/item/rumah-murah-scandinavian-35menit-ke-malioboro-iid-857613126
Rumah Modern Kekinian Scandinavian 20 Menit dari Malioboro,300000000,Rumah,82,36,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",20 Menit menuju Malioboro,https://www.olx.co.id/item/rumah-modern-kekinian-scandinavian-20-menit-dari-malioboro-iid-857857645
"Murah Meriah, Area Depan Coklat Monggo Bantul",345444111,Rumah,97,42,2,1,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",Jl pleret,https://www.olx.co.id/item/rumah-murah-15-menit-ke-ringroad-kotagede-iid-867264856
Rumah cantik sangat strategis  tengah kota tamansiswa kodya,1300000000,Rumah,100,115,5,5,2,SHM - Sertifikat Hak Milik,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",Badran yogyakarta,https://www.olx.co.id/item/dijual-rumah-cantik-murah-di-badran-yogyakarta-iid-867264740
Rumah Murah Siap Huni di Jalan Imogiri  km 7 dkt Giwangan &amp; Kampus UAD,365000000,Rumah,93,43,2,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Dekat giwangan,https://www.olx.co.id/item/murah-poll-rumah-siap-huni-10-menit-ke-giwangan-iid-867264597
"PERUMAHAN ELIT, Dekat Kampus UPN Jogjakarta,",1820000000,Rumah,135,120,4,3,2,HGB - Hak Guna Bangun,"Depok, Sleman Kab., Yogyakarta D.I.","6CR9+93 Maguwoharjo, Kabupaten Sleman, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/rumah-dijual-dalam-perumahan-elit-maguwo-dengan-keamanan-24-jam-iid-867264202
Rumah Tropis dengan Kolam Renang Pribadi di Casa Grande,12500000000,Rumah,680,504,7,7,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Casa Grande Yogyakarta,https://www.olx.co.id/item/rumah-modern-casa-grande-yogyakarta-iid-859876903
Rumah luas murah dekat Transmart di janti Maguwoharjo dalam ringroad,1375000000,Rumah,233,190,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Jl Demangan, Maguwoharjo,. Depok,  Sleman Yogyakarta",https://www.olx.co.id/item/jual-rumah-minimalis-maguwoharjo-dalam-ringroad-dekat-transmart-iid-867262588
Rumah Cluster Baru Luxury Minimalis Kawasan Elite Wirosaban Kodya,1349000000,Rumah,108,80,3,2,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Wirosaban Yogyakarta,https://www.olx.co.id/item/rumah-baru-dalam-cluster-di-wirosaban-jogja-dekat-mailoboro-iid-852037184
"RUMAH KLASIK DEKAT UGM,MALIOBORO,TUGU JOGJA,JALAN KALIURANG",1200000000,Rumah,120,120,4,2,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Terban Gondokusuman, Cukup Jalan Kaki Ke UGM (Telpon/WA: 0819-0404-5055  Instagram: @propertymart_jogja) SyHAfR",https://www.olx.co.id/item/klasik-joglo-limasan-jalan-kaki-ke-ugm-terban-dekat-tugu-malioboro-iid-866073394
DIJUAL RUMAH DI LOKASI STRATEGIS,1400000000,Rumah,176,83,3,2,1,SHM - Sertifikat Hak Milik,"Tegalrejo, Yogyakarta Kota, Yogyakarta D.I.","Jl Manunggal, Bener, Tegalrejo Yogyakarta. Seberang SMA Negeri 2 Yogyakarta.(anton 081225257500)",https://www.olx.co.id/item/rumah-jogja-bener-tegalrejo-selatan-sma-negeri-2-yogyakarta-shm-imb-iid-851989035
Rumah Mezzanine Lokasi Strategis Type 65,375000000,Rumah,60,65,2,1,2,HGB - Hak Guna Bangun,"Depok, Sleman Kab., Yogyakarta D.I.",Babarsari,https://www.olx.co.id/item/cluster-mezzanine-kandara-iid-867189211
JUAL MURAH RUMAH KOLAM RENANG AREA BACIRO TIMOHO KODYA YOGYA,4750000000,Rumah,340,200,4,4,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.",Area Timoho Baciro Kodya Yogyakarta,https://www.olx.co.id/item/jual-murah-rumah-mewah-pool-area-timoho-baciro-kodya-yogya-iid-867260819
Rumah Idaman Dekat Bandara Jogja,500000000,Rumah,78,45,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Depok ,sleman.maguwoharjo",https://www.olx.co.id/item/rumah-tingal-1-lantai-iid-864604597
"Rumah Cantik Jl Kaliurang km 10, Siap Huni Dalam Perumahan",890000000,Rumah,125,85,3,2,1,SHM - Sertifikat Hak Milik,"Danurejan, Yogyakarta Kota, Yogyakarta D.I.",Turen sardonoharjo ngaglik yogya,https://www.olx.co.id/item/rumah-siap-huni-sardonoharjo-iid-867260688
Rumah Commercial Strategis Cocok Untuk Usaha Pinggir Jalan di Ngabean,2600000000,Rumah,288,200,8,8,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",Mantrijeron kota,https://www.olx.co.id/item/rumah-strategis-dalam-kota-cocok-untuk-rumah-tinggalhomestay-iid-867260431
"Kost Dekat Jogokaryan, Kraton",3850000000,Rumah,394,502,10,2,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mantrijeron, Kota Jogja, Jogja (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/kost-dekat-kratonjogokaryan-iid-867260301
"rumah murah di Condongcatur dekat Hartono mall,Polda diy,Anggajaya",875000000,Rumah,137,100,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Jl Anggajaya CondongCatur Sleman Yogyakarta,https://www.olx.co.id/item/rumah-mewah-dalam-perumahan-di-condongcatur-utara-hartono-mall-iid-867260068
DIJUAL RUMAH BARU SIAP HUNI UTARA JOGYABAY,695000000,Rumah,115,88,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Sambirejo. Karanganyar. Wedomartani. Kec Ngemplak. Kab Sleman,https://www.olx.co.id/item/dijual-rumah-baru-siap-huni-utara-jogyabay-iid-866760563
Kost Furnished Maguwo Dekat UPN,3600000000,Rumah,689,305,6,7,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Depok, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/kost-maguwo-dekat-upn-amikom-iid-867259954
Nuansa Homestay Rumah Kodya Umbulharjo Pandeyan Golo Dekat Gambiran,1500000000,Rumah,101,110,3,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","JL. Golo, Umbulharjo, Kota Yogyakarta",https://www.olx.co.id/item/homestay-exclusive-tengah-kota-pandeyan-dekat-kusumanegara-tamansiswa-iid-867259710
TURUN HARGA Dijual rumah 1 lantai diarea premium Demangan Baru,4900000000,Rumah,275,180,3,2,1,HGB - Hak Guna Bangun,"Depok, Sleman Kab., Yogyakarta D.I.","Demangan Baru, Depok, Sleman",https://www.olx.co.id/item/rumah-strategis-di-demangan-baru-dekat-amplaz-iid-852034668
Perumahan Casa Illona Sedayu Dekat UMY,850000000,Rumah,72,77,2,2,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Casa Illona Sedayu Jln. Wates Km. 9.5, Plawonan, Sedayu",https://www.olx.co.id/item/perumahan-casa-illona-sedayu-dekat-jalan-wates-dan-umy-jogja-iid-867257993
"Rumah Dekat UGM, UII",20000000000,Rumah,923,996,7,7,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-uii-ugm-iid-867257793
Rumah Jombor Bale Mulia Residence,9500000000,Rumah,527,504,5,4,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-jombor-dekat-uty-ugm-iid-867257632
"Rumah Dekat UGM, UTY, JCM",15000000000,Rumah,767,1003,8,6,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-ugm-mmtc-jcm-iid-867257525
"Rumah Dekat UAD, UST, JEC",6570000000,Rumah,657,406,8,4,1,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Umbulharjo, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-dekat-ust-jec-uad-iid-867257276
Rumah Mewah dlm perumahan elite Bale Hinggil dekat UGM bonus Furnished,8500000000,Rumah,398,444,7,6,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Ngaglik, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-bale-hinggil-jogja-iid-867257153
Rumah dlm perum elit dlm ringroad di jalan parangtritis,1600000000,Rumah,135,95,3,2,2,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.",Jalimbar Residence,https://www.olx.co.id/item/rumah-mewah-2-lantai-dlm-perum-elit-selatan-kampus-uad-ringroad-iid-859963156
Rumah baru bangunan 2 lantai full furnished di Tamansiswa,1300000000,Rumah,189,220,5,4,2,nan,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Jalan Golo , Umbulharjo",https://www.olx.co.id/item/rumah-2-lantai-timur-tamansiswa-kodya-iid-859966874
Perumahan Ekslusif 800 jtan Jakal Adyatama Residence UII UGM Jogja,809000000,Rumah,120,50,2,1,1,SHM - Sertifikat Hak Milik,"Kraton, Yogyakarta Kota, Yogyakarta D.I.","Gg. Sadewa, Yopah, Sukoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",https://www.olx.co.id/item/perumahan-elite-strategis-jakal-uii-terpadu-800jtan-ugm-jogja-iid-867256698
Rumah mewah di tajem uii  budi mulia usd upn lotemart hartono umby(ang,8000000000,Rumah,897,714,8,5,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Depok, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-maguwo-dekat-upn-umby-iid-867256686
Rumah mewah lingkungan dekat kampus dan pusat perbelanjaan maguwoharjo,1700000000,Rumah,166,150,5,6,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Nayan maguwoharjo depok sleman yogyakarta,https://www.olx.co.id/item/jual-rumah-di-maguwoharjo-sleman-iid-843880838
Rumah 2 lantai luas utara jogjabay maguwo,1175000000,Rumah,171,150,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Maguwoharjo,https://www.olx.co.id/item/rumah-hook-utara-jogjabay-maguwoharjo-iid-867253693
Hunian Murah Mungil yogya,170000000,Rumah,210,150,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Blambangan widodomartani ngemplak sleman,https://www.olx.co.id/item/dijual-rumah-ditengah-kampung-iid-867253152
Rumah di jual di golo dekat tamansiswa Kraton malioboro kodya,790000000,Rumah,108,90,3,1,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Golo umbulharjo yogyakarta,https://www.olx.co.id/item/jual-rumah-di-golo-jogja-iid-852035040
"Jual Ruko Di Jogja, Maguwoharjo, dekat Ring Road Maguwo, Jogja Bay",1500000000,Rumah,371,249,4,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Santan, Maguwoharjo, Depok, Sleman",https://www.olx.co.id/item/rumah-2-lantai-tanah-luas-di-santan-maguwo-iid-858178192
Strategis! Dijual rumah siap huni di dekat UGM &amp; Ambarukmo plaza Jogja,1200000000,Rumah,300,180,6,2,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Umbulharjo Yogyakarta WA : 081 232 524 676,https://www.olx.co.id/item/rumah-jogja-lokasi-strategis-lingkungan-nasionalis-di-kota-yogyakarta-iid-867252395
"Dijual Cepat Dalam Komplek Perumahan elit Pogung baru,selangkah ke UGM",3900000000,Rumah,333,200,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Jalan kaliurang km 5 pogung baru,https://www.olx.co.id/item/rumah-murah-di-pogung-baru-selangkah-ke-ugm-iid-860025635
Rumah 2 lantai baru bangunan bagus,2600000000,Rumah,200,160,4,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Jalan palagan km 7,https://www.olx.co.id/item/rumah-bagus-2-lantai-di-dalam-perumahan-jalan-palagan-km-7-iid-843840164
Rumah cantik dan mewah 2antai purwomartani lingkugan perumahan,2500000000,Rumah,150,260,4,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Purwomartani Kalasan Sleman,https://www.olx.co.id/item/rumah-mewah-bangunan-baru-full-furnished-bromonilan-purwomartani-iid-802351297
Rumah dijual di prawirotaman dekat kraton dan malioboro,1700000000,Rumah,150,200,5,4,2,SHM - Sertifikat Hak Milik,"Mergangsan, Yogyakarta Kota, Yogyakarta D.I.",Sty bud -Telp 081 229 797 000,https://www.olx.co.id/item/rumah-bangunan-baru-dalam-kota-dekat-prawirotaman-selatan-malioboro-iid-859955231
RUMAH VILLA JOGLO ETNIK MODERN DALAM KAWASAN WISATA STRATEGIS JOGJA,395000000,Rumah,101,60,3,2,1,SHM - Sertifikat Hak Milik,"Mantrijeron, Yogyakarta Kota, Yogyakarta D.I.",Kawasan wisata strategis Prambanan,https://www.olx.co.id/item/terlaris-villa-joglo-etnik-jawa-klasik-modern-dlm-perum-iid-867250524
"TERMURAH, RUMAH MILLENIAL SHM 25 MNIT KE AMPLAZ",168000079,Rumah,61,36,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Prambanan city kota candi,https://www.olx.co.id/item/terlaris-rumah-murah-bisa-kpr-25-menit-ke-amplaz-iid-867250450
Hunian Berkelas Paling Laris - Dekat Kampus UII,173000090,Rumah,39,39,1,1,1,HGB - Hak Guna Bangun,"Kraton, Yogyakarta Kota, Yogyakarta D.I.",Jln kaliurang Kilometer 11 - ngaglik Slm Jogja,https://www.olx.co.id/item/hunian-terlaris-terjangkau-fasilitas-berkelas-dekat-uii-iid-859526457
Hunian Nyaman - Desain Kekinian - Fasilitas Komplit,173000062,Rumah,45,39,1,1,1,HGB - Hak Guna Bangun,"Gedong Tengen, Yogyakarta Kota, Yogyakarta D.I.",Jakal kilometer 11 - Ngaglik Slm Yk,https://www.olx.co.id/item/tempat-tinggal-ekonomis-fasilitas-komplit-jakal-km-11-iid-858846995
For sale rumah baru di maguwoharjo dekat lotte mart,850000000,Rumah,187,116,3,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Maguwoharjo Depok Sleman,https://www.olx.co.id/item/for-sale-rumah-2-lantai-di-maguwoharjo-depok-sleman-iid-859993516
Rumah siap huni lingkungan strategis dalam perum tajem maguwoharjo,875000000,Rumah,142,70,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Akmal Ifradi Telp/WA : 0896-77999-123,https://www.olx.co.id/item/rumah-dalam-perum-dekat-budi-mulia-tajem-maguwoharjo-bpy12-iid-860013127
"Siap Huni BARU 875 Juta di Tajem Maguwoharjo, Legalitas Aman",875000000,Rumah,187,116,3,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Maguwoharjo,https://www.olx.co.id/item/rumah-murah-2-lantai-di-maguwoharjo-siap-huni-legalitas-terjamin-iid-859953404
Dijual rumah murah dlm perum Condongcatur bonus parkir,700000000,Rumah,84,75,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Dalam Perum Area Condongcatur Depok Sleman jogja,https://www.olx.co.id/item/termurah-rumah-cantik-dalam-perum-area-condongcatur-depok-sleman-iid-867246214
Rumah Mewah Halaman Luas Dekat Stadion Maguwoharjo Jalan Tajem,3200000000,Rumah,550,400,7,5,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Lokasi timur stadion maguwo, depok, sleman",https://www.olx.co.id/item/rumah-mewah-timur-stadion-maguwoharjo-sleman-dijual-iid-867245142
"Perum Pertamina Purwomartani,Dekat Pamela 7,JogjaBay,UPN,Gejayan,UGM",978000000,Rumah,107,110,3,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Purwomartani Timur Perum Pertamina (Telpon/WA: 0819-0404-5055  instagram: @propertymart_jogja) SyHTin,https://www.olx.co.id/item/scandinavian-purwomartani-timur-peeum-pertamina-dekat-tajem-upn-ugm-iid-867243385
Jual Rumah Perumahan di Krajan Wedomartani utara Jogjabay,585000000,Rumah,115,88,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Utara Jogjabay, Area Karanganyar Wedomartani Ngemplak Sleman",https://www.olx.co.id/item/rumah-baru-siap-huni-utara-jogjabay-area-karanganyar-wedomartani-iid-867240865
Rumah Baru di Utara Jogja Bay Maguwo,785000000,Rumah,115,88,3,2,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Utara Jogja bay maguwoharjo,https://www.olx.co.id/item/dijual-rumah-baru-siap-huni-didaerah-maguwoharjo-utara-jogja-bay-iid-867240718
"KLASIK JOGLO, LIMASAN JALAN KAKI KE UGM, TERBAN DEKAT TUGU, MALIOBORO",1225000000,Rumah,120,120,4,2,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Terban Jogja,https://www.olx.co.id/item/rumah-klasik-dekat-ugmmalioborotugu-jogjajalan-kaliurang-iid-867240068
Rumah dalam perumahan nogotirto,1800000000,Rumah,134,150,4,3,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Perumahan nogotirto,https://www.olx.co.id/item/rumah-dalam-perumahan-nogotirto-iid-867239394
"Rumah Dekat AMIKOM, UPN Jogja",4350000000,Rumah,590,250,6,3,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Jl. Manukan raya, manukan, condongcatur, depok, sleman, daerah istimewa yogyakarta",https://www.olx.co.id/item/jual-rugi-bangunan-kantor-aktif-condongcatur-jogja-iid-859885146
"Rumah Etnik Jawa Bali dekat AMPLAZ , Hartono Mall dan Pusat Kota Jogja",5500000000,Rumah,421,320,8,7,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Depok,https://www.olx.co.id/item/rumah-etnik-jawa-bali-dekat-amplaz-hartono-mall-dan-pusat-kota-jogja-iid-867237699
Rumah di perumahan konsep villa kolam renang sangat nyaman banguntapan,950000000,Rumah,93,85,3,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Jl. Gambiran Kota Yogyakarta,https://www.olx.co.id/item/jual-rumah-baru-konsep-jawa-modern-dalam-perumahan-iid-867236204
"RUMAH KOST DI PRINGWULUNG , SELATAN HARTONO MALL JOGJA",4700000000,Rumah,421,320,8,7,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Pringwulung depok sleman yogyakarta,https://www.olx.co.id/item/jual-rumah-di-pringwulung-jogja-iid-867235165
"Area UMY Dijual Murah Rumah di Perumahan Tamantirto Hills, Bisa KPR",444000000,Rumah,139,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-rumah-murah-tamantirto-dekat-kampus-umy-iid-867233954
Rumah Luas di Karangbendo dekat Blok O,950000000,Rumah,195,160,4,2,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Jalan wonocatur gang kenari,https://www.olx.co.id/item/rumah-di-dekak-blok-o-view-embung-dan-sebelahan-cagar-budaya-iid-842317546
Harga Promo Khusus Bulan Mei Rumah Baru Nyaman Dekat Kampus UMY,390000000,Rumah,135,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-harga-murah-dekat-umy-iid-867232783
Harga Promo Khusus Bulan Mei Rumah Baru Nyaman Dekat Kampus UMY,390000000,Rumah,106,45,2,1,1,SHM - Sertifikat Hak Milik,"Wirobrajan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/dijual-segera-rumah-siap-bangun-harga-murah-dekat-umy-iid-867232192
Cluster Minimalis Dekat Kampus UMY Lingkungan Nasionalis,400000000,Rumah,136,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngampilan, Yogyakarta Kota, Yogyakarta D.I.","Notawang, Bangunjiwo, Kasihan, Bantul Whatsapp 081325659531",https://www.olx.co.id/item/di-jual-rumah-murah-siap-bangun-dekat-umy-iid-867231952
Rumah dijual di PILAHAN kota gede rwjowinagun dekat bonbin,800000000,Rumah,158,130,5,3,1,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Babadan,https://www.olx.co.id/item/rumah-murah-timur-bonbin-babadan-iid-867230945
RUMAH BARU MEWAH MEGAH DENGAN PRIVATE POOL DEKAT UGM JOGJA KOTA,5500000000,Rumah,412,573,7,7,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-mewah-jogjadekat-ugm-iid-867230660
"Rumah Dekat UGM, MMTC, UTY",4600000000,Rumah,314,276,5,4,2,HGB - Hak Guna Bangun,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Mlati, Sleman, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-jombor-dekat-ugm-uty-iid-867230554
Rumah murah dua lantai babadan jec,1200000000,Rumah,100,200,4,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.",Babadan jec,https://www.olx.co.id/item/rumah-barat-jec-babadan-iid-867230443
"Rumah Dekat UTY, UAD",4500000000,Rumah,526,547,7,5,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.","Umbulharjo, Kota Jogja, Yogyakarta (Tlp/WA -082137523862 -087739020909)",https://www.olx.co.id/item/rumah-pandeyan-dekat-uty-uad-iid-867230415
