title,price,types,land,building,bed,bath,floor,certificate,location,secondary_location,url
di jual mewah+kost exclusive lokasi strategis dekat kampus UIN,Rp 5.500.000.000,Rumah,677,900,5,4,2,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Sapen demangan,https://www.olx.co.id/item/rumah-mewah-plus-kost-murah-strategis-dekat-uin-ugm-iid-864662971
Dijual rumah di prenggan kota gede turun harga yogyakarta,Rp 650.000.000,Rumah,126,100,4,3,3,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.",Prenggan Kota Gede,https://www.olx.co.id/item/rumah-di-kota-gede-yogyakarta-iid-859273772
Jual cepat Rumah dan Gudang murah,Rp 5.300.000.000,Rumah,677,900,5,5,3,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.",Sapen GK1 436 Yogyakarta 55221,https://www.olx.co.id/item/jual-cepat-rumah-mewah-dan-gudang-iid-861904620
rumah baru private pool di Jalan Kaliurang dkt uii terpadu,Rp 3.950.000.969,Rumah,419,252,5,5,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Daerah Besi Jangkang dkt Kampus UII Pusat,https://www.olx.co.id/item/turun-800-juta-jual-cepat-rumah-mewah-dg-private-pool-di-dkt-uii-iid-865778072
Miliki Sekarang juga. Hunian Murah Desain Mewah FREE NMAX,Rp 388.000.000,,77,40,2,1,0,,"Purworejo, Purworejo Kab., Jawa Tengah",,https://www.olx.co.id/item/hunian-murah-lokasi-doplang-the-golden-park-3-zona-1-sman-1-pwr-iid-865520574
Rumah mewah view sawah di jakal km 11,Rp 1.726.000.000,Rumah,108,180,4,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Jalan damai jalan kaliuran yogyakarta,https://www.olx.co.id/item/dijual-rumah-mewah-murah-di-jakal-iid-857230665
Rumah jalan magelang dekat Sleman city hall,Rp 575.000.000,Rumah,150,58,2,1,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",jalan abdulah sayuti rt 02 rw 40 plalangan pandowoharjo sleman,https://www.olx.co.id/item/rumah-dekat-jalan-magelang-sleman-city-hall-pemda-sleman-uii-ugm-iid-832827519
jual cepat rumah tengah kota yogyakarta,Rp 4.800.000.000,Rumah,446,300,2,3,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.","Jl. Ngeksigondo No.37 Prenggan, Kotagede, Yogyakarta. 55172",https://www.olx.co.id/item/rumah-kota-yogyakarta-iid-864198817
Apartemen Millenial Pertama Di Jogjakarta Mataram City Arjuna Tower,Rp 550.000.444,Apartemen,31000,34,1,1,7,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl. Palagan Tentara Pelajar Km. 7 , Sariharjo , Ngaglik , Kabupaten. Sleman",https://www.olx.co.id/item/apartemen-mataram-city-tower-arjuna-dengan-konsep-smart-home-di-jogja-iid-865365848
SIAP HUNI APARTEMEN DI JOGJA Mataram City Dekat UGM,Rp 600.000.132,Apartemen,53655,34,1,1,,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jalan Palagan km 7 Yogyakarta,https://www.olx.co.id/item/di-jual-apartemen-mataram-city-unit-baru-siap-huni-di-jogja-dekat-ugm-iid-866677428
RUMAH MURAH DI MERTOYUDAN,Rp 293.000.000,Rumah,90,45,2,1,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah","Dsn Dogaten, Sukorejo, Mertoyudan, Magelang",https://www.olx.co.id/item/rumah-cluster-mewah-minimalis-tipe-36-tipe-45-mertoyudan-iid-850362172
rumah etnik baru dijual BU cepat pribadi candi gebang dekat FE UII UPN,Rp 1.250.000.000,Rumah,112,155,4,2,2,SHM - Sertifikat Hak Milik,"Ngemplak, Sleman Kab., Yogyakarta D.I.",Jalan Candi Gebang Gang Anugerah RT06 RW44 No.15 G,https://www.olx.co.id/item/rumah-baru-lengkap-isi-bu-cepat-dekat-masjid-fe-uii-upn-candi-gebang-iid-841382568
"Mulai 475 Jutaan, Hunian MURAH NYAMAN di Grand Village Banguntapan",Rp 475.000.000,Rumah,60,30,2,1,1,HGB - Hak Guna Bangun,"Banguntapan, Bantul Kab., Yogyakarta D.I.",Banguntapan,https://www.olx.co.id/item/baru-full-bonus-mulai-475-juta-lok-banguntapan-bantul-siap-bangun-iid-866537637
"Rumah Dekat UGM, UTY",Rp 1.500.000.000,Rumah,126,90,3,2,1,HGB - Hak Guna Bangun,"Mlati, Sleman Kab., Yogyakarta D.I.",JONGKE TENGAH SENDANGADI MLATI SLEMAN,https://www.olx.co.id/item/rmh-palagan-hyatt-jongke-lempongsari-jombor-ugm-jalan-magelang-iid-843304468
Rumah Strategis Tepi Jalan Wates Pengasih Kulonprogo.|01,Rp 585.001.439,Rumah,343,144,3,3,1,SHM - Sertifikat Hak Milik,"Purworejo, Purworejo Kab., Jawa Tengah","Tambakrejo,Purworejo dkt Alun2 kota purworejo",https://www.olx.co.id/item/rumah-murah-dekat-alun-alun-purworejo-iid-865702174
"Rumah 2 Lantai dekat Jalan Kaliurang Km 12,5",Rp 750.000.000,Rumah,99,76,3,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl. Besi Jangkang, Klidon, Sukoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",https://www.olx.co.id/item/rumah-2-lantai-area-jalan-kaliurang-sleman-yogyakarta-iid-867129694
Rumah Mewah  Kolam Renang Pribadi Sleman Jogja Dekat Sleman City Hall,Rp 1.665.000.000,Rumah,176,116,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl. Gito-Gati, Sariharjo, Ngaglik, Sleman",https://www.olx.co.id/item/promo-rumah-2-lantai-kolam-renang-pribadi-dekat-sleman-city-hall-iid-865009112
Patraland Amarta Apartemen Jogja Dijual Siap Huni Mewah Premium,Rp 680.000.000,Apartemen,34,34,1,1,10,HGB - Hak Guna Bangun,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Apartemen Mataram City Yogyakarta,https://www.olx.co.id/item/dijual-apartemen-premium-di-jogja-iid-846631734
Djual rumah siap huni di mlati,Rp 550.000.000,Rumah,108,60,2,1,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Bedingin, Sumberadi, Mlati, Sleman",https://www.olx.co.id/item/rumah-siap-huni-di-cebongan-iid-865985584
Hunian Eksklusif di Kawasan Komplek Candi Prambanan,Rp 525.500.000,Rumah,142,135,3,1,,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I.","Kowang, Tamanmartani, Kalasan, Sleman",https://www.olx.co.id/item/hunian-asri-dekat-candi-prambanan-iid-866731305
RUMAH INDUSTRIAL DI JALAN PALAGAN KM 8 DEKAT FILOSOFI KOPI PALAGAN,Rp 1.450.000.000,Rumah,143,89,2,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jalan Palagan Km 8 Ngaglik Sleman Yogya WA/TLPN 0856--4344--8988,https://www.olx.co.id/item/jual-rumah-murah-full-furnished-tepi-aspal-palagan-km-8-filosofi-kopi-iid-864359537
TANAH MURAH BONUS BANGUNAN DI BELAKANG AMPLAZ MASUK WILAYAH NOLOGATEN,Rp 1.000.000.000,Rumah,203,126,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Pinggir jalan besar mobil tronton masuk dari plaza ambarukmo hanya empat ratus meter harga masih bisa nego,https://www.olx.co.id/item/jual-tanah-bonus-rumah-di-pinggir-jalan-besar-dekat-plaza-ambarukmo-iid-858707090
Strategis poll rumah baru cakep di Berbah Sleman Yogyakarta,Rp 495.000.000,Rumah,96,60,3,1,1,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I.",Bendosari berbah sleman,https://www.olx.co.id/item/rumah-baru-di-berbah-iid-866243733
Rumah Baru Desain Menarik Spek Mewah Harga Terjangkau dkt Kampus UII,Rp 650.000.030,Rumah,103,54,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",jalan kaliurang km 13 ngemplak - sleman,https://www.olx.co.id/item/rumah-modern-mangku-jalan-aspal-dekat-kampus-uii-yogyakarta-iid-864810927
Jual Cepat Rumah Mewah dan Gudang,Rp 5.500.000.000,Rumah,744,1000,8,7,2,SHM - Sertifikat Hak Milik,"Gondokusuman, Yogyakarta Kota, Yogyakarta D.I.",Sapen GK 1 514 Yogyakarta 55221,https://www.olx.co.id/item/jual-cepat-rumah-dan-gudang-murah-iid-861904361
Dijual Rumah 2 Lantai Harga 1 M di Dekat Bandara Adisucipto,Rp 1.250.000.000,Rumah,107,130,3,2,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Timur Bandara Adisucipto Jogja,https://www.olx.co.id/item/dijual-rumah-semi-villa-fully-furnish-timur-bandara-adisucipto-jogja-iid-865400733
RUMAH SIAP HUNI DI SLEMAN DEKAT KAMPUS UII HARGA DI BAWAH PASARAN,Rp 575.000.000,Rumah,143,45,2,1,1,SHM - Sertifikat Hak Milik,"Ngemplak, Sleman Kab., Yogyakarta D.I.",Kampus UII Jalan Kaliurang km 14,https://www.olx.co.id/item/dijual-rumah-siap-bangun-jarak-hanya-1-menit-dari-kampus-uii-pusat-iid-866909406
Patraland Amarta Apartemen Jogja Dijual Siap Huni Mewah Premium,Rp 680.000.000,Apartemen,34,34,1,1,10,HGB - Hak Guna Bangun,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Apartemen Mataram City Yogyakarta,https://www.olx.co.id/item/dijual-apartemen-premium-di-jogja-iid-846631734
Rumah dijual Harga paling murah,Rp 600.000.000,Rumah,125,100,4,2,2,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I.",Brebah cundamani sleman yogya,https://www.olx.co.id/item/rumah-murah-dekat-prambanan-iid-865697715
"Kode RSH 162 #  Rumah Cantik Siap Huni di Jl Kaliurang km 7,8 Ngaglik",Rp 1.100.000.000,Rumah,175,125,3,2,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Perum Banteng Baru Jl. Banteng Baru VI no. 22, (Jl. Kaliurang  7,8), Kel. Sinduharjo, Kec. Ngaglik, Kab. Sleman, Yogyakarta",https://www.olx.co.id/item/dijual-rumah-jl-banteng-baru-vi-no22-kaliurang-km-78-sinduharjo-iid-860318467
ISTIMEWA! Dijual Apartemen Studio Yudhistira Mataram City Yogyakarta,Rp 630.000.000,Apartemen,34,34,1,1,,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/unit-studio-yudhistira-mataram-city-yogyakarta-iid-866057794
Rumah minimalis moderen tropis dijual di sleman jogja yogya yogyakarta,Rp 650.000.000,Rumah,112,90,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jumeneng Kidul, Sumberadi, Mlati, sleman, Yka",https://www.olx.co.id/item/rumah-dijual-rumah-minimalis-di-mlati-sleman-jogja-yogya-yogyakarta-iid-859476739
RUMAH DI WEDOMARTANI UTARA MAGUWO DEKAT JOGJA BAY DAN KAMPUS UPN,Rp 970.000.000,Rumah,125,191,4,3,2,SHM - Sertifikat Hak Milik,"Berbah, Sleman Kab., Yogyakarta D.I.","Perum Tirta Regency 
A3, Kalitirta, Berbah, Sleman",https://www.olx.co.id/item/rumah-dijual-model-minimalis-iid-867301987
RUMAH INDUSTRIAL DI JALAN PALAGAN KM 8 DEKAT FILOSOFI KOPI PALAGAN,Rp 1.450.000.000,Rumah,143,89,2,2,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jalan Palagan Km 8 Ngaglik Sleman Yogya WA/TLPN 0856--4344--8988,https://www.olx.co.id/item/jual-rumah-murah-full-furnished-tepi-aspal-palagan-km-8-filosofi-kopi-iid-864359537
jual cepat rumah tengah kota yogyakarta,Rp 4.800.000.000,Rumah,446,300,2,3,1,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.","Jl. Ngeksigondo No.37 Prenggan, Kotagede, Yogyakarta. 55172",https://www.olx.co.id/item/rumah-kota-yogyakarta-iid-864198817
Rumah seturan minimalis,Rp 980,Rumah,75,65,2,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Seturan,https://www.olx.co.id/item/rumah-seturan-minimalis-iid-867317698
Cupuwatu - Yogyakarta,Rp 4.800.000.000,Rumah,262,400,8,7,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Perumahan puri gejayan indah blok c 19 sleman,https://www.olx.co.id/item/sleman-yogyakarta-iid-862536834
Harga PROMO Khusus Bulan Ini Apartement Mataram City Jogja Terluas,Rp 600.031.000,Apartemen,34,34,1,1,3,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/dijual-murahkhusus-bulan-juli-apartemen-yudhistira-mataram-city-jogja-iid-866723031
"Promo ramadhan,sisa 2 unit saja rumah baru desain kekinian di tajem",Rp 1.133.000.000,Rumah,100,115,3,3,2,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Tajem maguwo,https://www.olx.co.id/item/2-unit-terakhir-rumah-murah-siap-huni-di-jalan-tajem-maguwoharjo-jogja-iid-861754185
Cluster Strategis bisa KPR di Jebugan Regency,Rp 243.002.725,Rumah,173,88,4,2,1,SHM - Sertifikat Hak Milik,"Klaten Tengah, Klaten Kab., Jawa Tengah","sragogede mojayan,klaten tengah",https://www.olx.co.id/item/dijual-rumah-lokasi-strategis-iid-866535995
Rumah bagus di dalam cluster di jongke jalan palagan km 7,Rp 835.000.000,Rumah,129,73,3,2,2,SHM - Sertifikat Hak Milik,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",Jalan palagan km 14 cluster sembung asri,https://www.olx.co.id/item/dijual-rumah-2-lantai-dalam-cluster-di-palagan-jarang-ada-iid-864587423
"Jual Rumah Minimalis Siap Huni Legalitas SHM, Harga Murah Siap Dicicil",Rp 420.000.055,Rumah,90,36,2,1,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl. Raya Ngebo, Sukoharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",https://www.olx.co.id/item/dijual-rumah-minimalis-murah-siap-huni-iid-849211596
Rumah minimalis moderen tropis dijual di sleman jogja yogya yogyakarta,Rp 650.000.000,Rumah,112,90,3,2,1,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.","Jumeneng Kidul, Sumberadi, Mlati, sleman, Yka",https://www.olx.co.id/item/rumah-dijual-rumah-minimalis-di-mlati-sleman-jogja-yogya-yogyakarta-iid-859476739
ISTIMEWA! Dijual Apartemen Studio Yudhistira Mataram City Yogyakarta,Rp 630.000.000,Apartemen,34,34,1,1,,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/unit-studio-yudhistira-mataram-city-yogyakarta-iid-866057794
Cluster Strategis bisa KPR di Jebugan Regency,Rp 243.002.725,Rumah,173,88,4,2,1,SHM - Sertifikat Hak Milik,"Klaten Tengah, Klaten Kab., Jawa Tengah","sragogede mojayan,klaten tengah",https://www.olx.co.id/item/dijual-rumah-lokasi-strategis-iid-866535995
Apartment Banyujiwo  berkonsep resort lokasi ELITE,Rp 93.500.000,Apartemen,16,16,1,1,1,"Lainnya (PPJB, Girik, Adat, dll)","Ngemplak, Sleman Kab., Yogyakarta D.I.",Ngemplak wedomartani sleman jogjakarta,https://www.olx.co.id/item/apartment-banyujiwo-berkonsep-resort-lokasi-elite-iid-836397313
Harga PROMO Khusus Bulan Ini Apartement Mataram City Jogja Terluas,Rp 600.031.000,Apartemen,34,34,1,1,3,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/dijual-murahkhusus-bulan-juli-apartemen-yudhistira-mataram-city-jogja-iid-866723031
Dijual Unit Apartemen Siap Huni Yudhistira Mataram City,Rp 650.000.000,Apartemen,34,34,1,1,,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",JL. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/dijual-studio-apartemen-siap-huni-dekat-kampus-ugm-iid-859662627
Dalam Perumahan Palagan Jogja,Rp 2.500.000.000,Rumah,220,241,5,4,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.","Perumahan Sleman Permai 1, Pangukan, Tridadi, Sleman, Yogyakarta. Info selanjutnya di no HP/WA 0811268667",https://www.olx.co.id/item/dirancang-arsitek-rumah-sehat-modern-unik-spacious-iid-864879797
Rumah Mewah Bonus Kolam Renang Pribadi Utara  Kampus UGM Jogja,Rp 2.300.000.000,Rumah,353,110,4,3,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","jalan kaliurang km 9 , ngaglik - sleman",https://www.olx.co.id/item/rumah-mewah-inlcude-kolam-renang-pribadi-dekat-ugm-jogja-iid-865009039
Rumah mewah view sawah di jakal km 11,Rp 1.726.000.000,Rumah,108,180,4,3,2,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Jalan damai jalan kaliuran yogyakarta,https://www.olx.co.id/item/dijual-rumah-mewah-murah-di-jakal-iid-857230665
Rumah baru dekat UII Pusat di jakal km 13,Rp 750.000.000,Rumah,129,75,2,1,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jalan As Salam RT/RW 02/010 Desa Sukoharjo, Kec. Ngaglik, Kab Sleman - DIY",https://www.olx.co.id/item/rumah-baru-siap-huni-dekat-uii-pusat-iid-865024868
Hunian tengah jogja,Rp 390.000.000,Rumah,45,54,2,2,2,HGB - Hak Guna Bangun,"Depok, Sleman Kab., Yogyakarta D.I.",Condongcatur Depok Sleman Yogyakarta,https://www.olx.co.id/item/termurah-di-tengah-kota-jogja-belakang-hartono-mall-iid-862464158
MATARAM CITY JOGJA YUDHISTIRA TOWER UNIT TERBATAS,Rp 600.000.053,Apartemen,34,34,1,1,,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pealajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/istimewa-dijual-apartemen-studio-yudhistira-mataram-city-yogyakarta-iid-866043331
"Kode RSH 162 #  Rumah Cantik Siap Huni di Jl Kaliurang km 7,8 Ngaglik",Rp 1.100.000.000,Rumah,175,125,3,2,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Perum Banteng Baru Jl. Banteng Baru VI no. 22, (Jl. Kaliurang  7,8), Kel. Sinduharjo, Kec. Ngaglik, Kab. Sleman, Yogyakarta",https://www.olx.co.id/item/dijual-rumah-jl-banteng-baru-vi-no22-kaliurang-km-78-sinduharjo-iid-860318467
"RUMAH MEWAH  ALIMDO REGENCY SLEMAN,SIAP HUNI JL GITO GATI",Rp 1.200.000.000,Rumah,108,72,3,3,2,HGB - Hak Guna Bangun,"Sleman, Sleman Kab., Yogyakarta D.I.",Jl.Gito Gati dsn Pajangan Denggung Tridadi Sleman (200 m ke Sleman City Hall),https://www.olx.co.id/item/dijual-rumah-mewah-strategis-daerah-kota-sleman-alimdo-regency-iid-818480845
Rumah Siap Huni 2 Lantai Jalan Hariyadi Jogjakarta Lokasi Strategis,Rp 1.600.000.000,Rumah,174,250,5,3,2,Jalan palagan  nglempong sari VI no 10 sedan sleman yogyakarta,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jalan palagan  nglempong sari VI no 10 sedan sleman yogyakarta,https://www.olx.co.id/item/dijual-rumah-strategis-iid-864029883
Rumah Mewah  Kolam Renang Pribadi Sleman Jogja Dekat Sleman City Hall,Rp 1.665.000.000,Rumah,176,116,4,4,2,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl. Gito-Gati, Sariharjo, Ngaglik, Sleman",https://www.olx.co.id/item/promo-rumah-2-lantai-kolam-renang-pribadi-dekat-sleman-city-hall-iid-865009112
TANAH MURAH BONUS BANGUNAN DI BELAKANG AMPLAZ MASUK WILAYAH NOLOGATEN,Rp 1.000.000.000,Rumah,203,126,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",Pinggir jalan besar mobil tronton masuk dari plaza ambarukmo hanya empat ratus meter harga masih bisa nego,https://www.olx.co.id/item/jual-tanah-bonus-rumah-di-pinggir-jalan-besar-dekat-plaza-ambarukmo-iid-858707090
rumah mewah di kotagede jogja free pcx 2022,Rp 980.090.000,Rumah,100,70,3,2,2,SHM - Sertifikat Hak Milik,"Umbulharjo, Yogyakarta Kota, Yogyakarta D.I.","Jl. Tegal Gendu, Kota Yogyakarta, Daerah Istimewa Yogyakarta",https://www.olx.co.id/item/rumah-mewah-include-private-pool-lokasi-dalam-kota-yogyakarta-iid-864091040
Dijual rumah elegant,Rp 530.000,Rumah,133,60,3,2,1,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I.","Jln LPMP, tirtomartani, kalasan, sleman, yogyakarta",https://www.olx.co.id/item/dijual-rumah-elegant-iid-863577555
Rumah bagus di dalam cluster di jongke jalan palagan km 7,Rp 835.000.000,Rumah,129,73,3,2,2,SHM - Sertifikat Hak Milik,"Jetis, Yogyakarta Kota, Yogyakarta D.I.",Jalan palagan km 14 cluster sembung asri,https://www.olx.co.id/item/dijual-rumah-2-lantai-dalam-cluster-di-palagan-jarang-ada-iid-864587423
DIJUAL RUMAH 1008m2 PUSAT KOTA PAS UNTUK USAHA/HUNIAN,Rp 17.000.000.000,Rumah,1007,300,9,3,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.","Jl. Kaliurang 5,5, Pandega Mandala 22, Manggung, Caturtunggal, Depok, Sleman, Yogyakarta",https://www.olx.co.id/item/di-jual-rumah-1008-m2-pandega-mandala-jogja-dekat-ugm-dan-ring-road-iid-866903367
Rumah Baru Desain Menarik Spek Mewah Harga Terjangkau dkt Kampus UII,Rp 650.000.030,Rumah,103,54,3,1,1,SHM - Sertifikat Hak Milik,"Depok, Sleman Kab., Yogyakarta D.I.",jalan kaliurang km 13 ngemplak - sleman,https://www.olx.co.id/item/rumah-modern-mangku-jalan-aspal-dekat-kampus-uii-yogyakarta-iid-864810927
Apartemen Millenial Pertama Di Jogjakarta Mataram City Arjuna Tower,Rp 550.000.444,Apartemen,31000,34,1,1,7,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl. Palagan Tentara Pelajar Km. 7 , Sariharjo , Ngaglik , Kabupaten. Sleman",https://www.olx.co.id/item/apartemen-mataram-city-tower-arjuna-dengan-konsep-smart-home-di-jogja-iid-865365848
Rumah jogja dekat SCH dengan kolam renang pribadi,Rp 1.953.420.000,Rumah,176,116,6,6,1,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",jl Gito-gati Sleman jogja,https://www.olx.co.id/item/rumah-mewah-kolam-renang-pribadi-sleman-jogja-dekat-sleman-city-hall-iid-865025209
Rumah Dalam Perum di Utara Kids Fun Jalan Wonosari,Rp 764.000.300,Rumah,115,115,4,3,2,SHM - Sertifikat Hak Milik,"Banguntapan, Bantul Kab., Yogyakarta D.I.","Jalan Wonosari km. 7, Wiyoro Lor, Gg. Arimbi no.15, Baturetno, Banguntapan, Bantul",https://www.olx.co.id/item/dijual-rumah-pribadi-jalan-wonosari-km-7-iid-866019430
RUMAH BARU SIAP HUNI DIJUAL DI KALASAN,Rp 550.000.000,Rumah,104,62,2,2,1,SHM - Sertifikat Hak Milik,"Kalasan, Sleman Kab., Yogyakarta D.I.","Timur perum komperta,pronanggan,purwomartani,kalasan,sleman",https://www.olx.co.id/item/dijual-rumah-baru-siap-huni-iid-863508945
Rumah Minimalis Grand Intan Regency Strategis 3 Menit dr Giwangan,Rp 499.000.000,Rumah,84,58,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I.",Perumahan Grand Intan Regency Dua Jalan Imogiri Timur Km 9 Pleret Bantul,https://www.olx.co.id/item/jual-rumah-di-perumahan-grand-intan-regency-dua-iid-852870778
Dijual Cepat! Unit Tipe Studio Yudhistira Mataram City Jogja,Rp 650.000.000,Apartemen,34,34,1,1,,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.",Jl. Palagan Tentara Pelajar km 7 Ngaglik Sleman,https://www.olx.co.id/item/jual-cepat-bu-studio-apartemen-mataram-city-jogja-iid-866793185
Dalam perumahan jln kapten Haryadi palagan sleman,Rp 895.000.000,Rumah,181,80,2,2,1,SHM - Sertifikat Hak Milik,"Sleman, Sleman Kab., Yogyakarta D.I.",Perum Sleman Permai 1 Tridadi,https://www.olx.co.id/item/istimewa-dijual-cepat-dalam-perumahan-iid-820604358
Dijual Rumah di Perumahan Telaga Jati Asri,Rp 300.000.000,Rumah,118,40,1,1,1,SHM - Sertifikat Hak Milik,"Wonosari, Gunung Kidul Kab., Yogyakarta D.I.","Perumahan Telaga Jati Asri, PAKELREJO RT.005 , Kota Wonosari, Gunung Kidul, DIY",https://www.olx.co.id/item/dijual-rumah-nob7-perumahan-telaga-jati-asri-iid-865270114
Rumah Type 30/60 Perumahan Gardenia Magelang,Rp 279.000.000,Rumah,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Mertoyudan, Magelang Kab., Jawa Tengah","Jl. Salakan, Dampit, Mertoyudan, Magelang, Jawa Tengah",https://www.olx.co.id/item/perumahan-di-magelang-gardenia-village-tipe-30-iid-860051424
Mulia Kotagede Rumah Mewah Tengah Kota Yogyakarta,Rp 1.000.000.000,Rumah,101,70,3,2,2,SHM - Sertifikat Hak Milik,"Kotagede, Yogyakarta Kota, Yogyakarta D.I.","Jl. Tegal Gendu, Kotagede, Yogyakarta",https://www.olx.co.id/item/rumah-2-lantai-kolam-renang-pribadi-dalam-kota-yogyakarta-iid-864809305
Rumah dijual rumah minimalis di mlati sleman jogja yogya yogyakarta,Rp 675.000.000,Rumah,90,60,3,2,0,SHM - Sertifikat Hak Milik,"Mlati, Sleman Kab., Yogyakarta D.I.",Sayidan Sumberadi Mlati Sleman Yogyakarta,https://www.olx.co.id/item/rumah-minimalis-moderen-tropis-dijual-di-sleman-jogja-yogya-yogyakarta-iid-849985745
Patraland Amarta Apartemen Premium Jogja Mewah Siap Huni Bagus,Rp 1.100.000.000,Apartemen,6000,45,1,1,6,SHM - Sertifikat Hak Milik,"Ngaglik, Sleman Kab., Yogyakarta D.I.","Jl tentara pelajar km 7,5 palagan sleman yogya",https://www.olx.co.id/item/apartemen-siap-huni-dan-sewa-patraland-amarta-yogya-by-patrajasa-iid-850755295
